rest	52.32471	4.94855	5	5.215454796	126.5469697
rest	52.30279	4.96171	5	3.987851184	164.7503805
rest	52.29858	4.96272	5	5.314238227	123.630137
rest	52.3223	4.97221	5	6.127960128	107.0503049
rest	52.32491	4.94476	5	3.699965398	176.7584098
rest	52.29944	4.98737	5	5.910863587	110.6437309
rest	52.31503	4.95243	5	5.238295973	124.0861538
rest	52.31071	4.956	5	5.752917308	112.9861538
rest	52.32207	4.97775	5	4.34251821	148.7616099
rest	52.31733	4.97301	5	8.002943213	80.59534884
rest	52.31631	4.96939	5	7.023590577	91.69099379
rest	52.31202	4.95657	5	3.727690884	171.9563183
rest	52.29469	4.97367	5	8.036212532	79.01732283
rest	52.31757	4.95552	5	7.640758185	82.84518167
rest	52.31452	4.97553	5	14.40339672	43.73968254
rest	52.30745	4.95704	5	3.803107501	164.6022364
rest	52.32382	4.94574	5	4.475959091	138.9646302
rest	52.30083	4.98275	5	4.957830858	124.8529887
rest	52.29628	4.97502	5	6.821574178	90.74151858
rest	52.31993	4.97236	5	7.937470028	77.73257699
rest	52.31073	4.95355	5	10.40911357	58.89070147
rest	52.2926	4.97431	5	4.455166964	136.9196721
rest	52.31578	4.97776	5	3.313707914	183.4802632
rest	52.31781	4.94424	5	9.52793107	63.49752066
rest	52.31662	4.95295	5	5.274270266	114.5182119
rest	52.31677	4.97891	5	4.52501592	133.038206
rest	52.29747	4.97214	5	5.825728617	103.1630616
rest	52.29515	4.97917	5	6.737410208	88.60971524
rest	52.31979	4.94397	5	5.683456	104.8657718
rest	52.31506	4.97545	5	8.179047352	72.38006757
rest	52.30031	4.95947	5	4.721034278	125.1844332
rest	52.32046	4.9668	5	4.739859207	124.4762712
rest	52.30663	4.9539	5	2.106479437	276.290378
rest	52.32025	4.94525	5	4.735106398	122.7005164
rest	52.3103	4.95401	5	16.50745758	35.19621343
rest	52.29279	4.97165	5	5.650362806	102.6482759
rest	52.32427	4.94441	5	5.508121616	104.3913043
rest	52.32491	4.94614	5	6.36013004	90.40695652
rest	52.31995	4.97071	5	9.062936871	63.44521739
rest	52.31824	4.94301	5	6.428244185	89.13787086
rest	52.32141	4.95545	5	10.32647393	55.39160839
rest	52.32239	4.94337	5	4.752734105	119.7205624
rest	52.29799	4.98415	5	4.509657871	125.7301587
rest	52.32534	4.94719	5	6.73127482	83.63943162
rest	52.3174	4.95937	5	7.02750089	79.97153025
rest	52.29757	4.98709	5	3.084691956	179.9207207
rest	52.32537	4.94615	5	5.934696967	93.18083183
rest	52.3169	4.97484	5	3.151492324	172.933945
rest	52.32308	4.97772	5	4.608859284	117.3826248
rest	52.31682	4.96718	5	5.391165798	100.349353
rest	52.32251	4.97887	5	5.464665205	98.81666667
rest	52.29239	4.98752	5	5.609418283	96.26666667
rest	52.29516	4.98808	5	4.668376317	115.2434944
rest	52.32236	4.9703	5	6.033022574	88.34709193
rest	52.32223	4.96548	5	6.880735335	75.86398467
rest	52.31693	4.9715	5	7.029296515	73.54932302
rest	52.32062	4.97007	5	8.038159643	64.19379845
rest	52.32437	4.96844	5	2.814088213	183.007767
rest	52.32122	4.97992	5	4.927634512	104.5126214
rest	52.30302	4.96297	5	5.662637174	90.77042802
rest	52.31974	4.97196	5	4.627921757	110.6328125
rest	52.29618	4.97255	5	7.883136095	64.82191781
rest	52.29775	4.96888	5	5.480345728	92.69488189
rest	52.29758	4.97445	5	7.510562454	67.50493097
rest	52.32305	4.94365	5	7.953667466	63.11553785
rest	52.30084	4.98571	5	5.584749911	89.70858283
rest	52.30094	4.98407	5	5.495928266	90.4305835
rest	52.31975	4.94154	5	7.149810964	68.81300813
rest	52.32183	4.94403	5	4.659512119	105.1612245
rest	52.3263	4.94643	5	8.307958478	58.97959184
rest	52.31621	4.94608	5	4.985738412	98.0797546
rest	52.30949	4.95835	5	3.605565565	135.3463115
rest	52.30235	4.96372	5	5.588863229	87.137577
rest	52.32143	4.94267	5	6.710304436	72.57494867
rest	52.2928	4.96994	5	6.782264291	71.80492813
rest	52.32222	4.96824	5	7.918334235	61.12396694
rest	52.32572	4.94494	5	8.926078342	54.2231405
rest	52.32251	4.96737	5	5.8081	82.98755187
rest	52.31861	4.94674	5	3.434653628	139.7520833
rest	52.2991	4.96679	5	4.492148954	106.6304802
rest	52.32119	4.94527	5	4.281853788	111.6338912
rest	52.32385	4.9607	5	5.599549064	85.36401674
rest	52.31685	4.94795	5	5.63176654	84.69811321
rest	52.32356	4.9506	5	7.515160523	63.47169811
rest	52.32178	4.94187	5	3.161979196	149.589852
rest	52.32125	4.96705	5	5.429129559	87.12262156
rest	52.30113	4.98723	5	6.439588392	73.29661017
rest	52.29874	4.98721	5	5.240508458	89.11349036
rest	52.3178	4.95881	5	9.744521549	47.41125541
rest	52.29456	4.96598	5	4.217155612	109.0782609
rest	52.32447	4.96851	5	2.178234303	210.7211329
rest	52.321	4.94145	5	4.035476545	112.5022026
rest	52.29815	4.97635	5	4.500742423	100.8722467
rest	52.29545	4.98952	5	5.868311933	77.19426049
rest	52.31814	4.97046	5	7.446980694	60.83002208
rest	52.30026	4.96484	5	4.957751947	91.17035398
rest	52.29592	4.98469	5	5.812008766	76.73766816
rest	52.32229	4.94053	5	4.712076145	94.43820225
rest	52.29353	4.99126	5	5.849037098	76.08089888
rest	52.29712	4.96235	5	6.0025	73.46938776
rest	52.31723	4.94551	5	3.690443213	118.6849315
rest	52.32091	4.98285	5	7.847181131	55.68878719
rest	52.29979	4.97824	5	5.050908704	86.32110092
rest	52.32317	4.94179	5	1.650881843	262.2840647
rest	52.31594	4.97101	5	6.122089796	70.72748268
rest	52.30044	4.97918	5	5.862927661	73.51276102
rest	52.29787	4.9702	5	4.133802026	103.7785548
rest	52.32145	4.97037	5	5.207135582	82.38694639
rest	52.32589	4.96425	5	3.750619357	114.114486
rest	52.3184	4.96935	5	7.155625	59.81308411
rest	52.32345	4.94221	5	4.558225	93.67681499
rest	52.31825	4.94554	5	4.746173469	89.96721311
rest	52.29223	4.98995	5	6.830366216	62.3685446
rest	52.292	4.96978	5	3.981242699	106.7505882
rest	52.32235	4.97305	5	7.055664063	60.23529412
rest	52.32454	4.94978	5	7.133632431	59.1563981
rest	52.32532	4.95011	5	7.156476936	58.68809524
rest	52.30119	4.95895	5	3.451338272	121.1124402
rest	52.32615	4.96501	5	4.573017751	91.18705036
rest	52.32223	4.95535	5	9.830346543	42.41966427
rest	52.29214	4.96728	5	5.002196786	83.16346154
rest	52.31998	4.96665	5	5.715946624	72.77884615
rest	52.29651	4.96282	5	5.032140248	82.46987952
rest	52.29243	4.98571	5	5.930657439	69.80676329
rest	52.29511	4.96438	5	5.776854417	71.1459854
rest	52.31718	4.94897	5	5.373966942	75.92156863
rest	52.31691	4.94425	5	6.635515142	61.33660934
rest	52.32647	4.94891	5	6.407226563	63.20987654
rest	52.29168	4.96832	5	6.76	59.61538462
rest	52.31988	4.958	5	3.380853278	118.0175439
rest	52.32021	4.96905	5	8.00769579	49.82706767
rest	52.31972	4.96432	5	5.830458061	67.91919192
rest	52.3235	4.94444	5	5.435243864	72.48984772
rest	52.32233	4.96382	5	5.435243864	72.48984772
rest	52.29899	4.96034	5	6.461436004	60.97715736
rest	52.31804	4.96058	5	8.474567901	46.3740458
rest	52.29348	4.97309	5	4.79585531	81.7372449
rest	52.29328	4.9713	5	2.021566942	193.4143223
rest	52.32531	4.96241	5	6.061568659	64.1748072
rest	52.31981	4.97111	5	2.932277391	131.9793282
rest	52.32497	4.96162	5	7.751617411	49.9250646
rest	52.2979	4.98894	5	5.82015625	66.32124352
rest	52.2926	4.99105	5	5.45393367	70.22454308
rest	52.31207	4.95684	5	4.063744016	93.75590551
rest	52.31953	4.98388	5	4.107090312	92.7664042
rest	52.29538	4.97141	5	24.48321808	15.56167979
rest	52.30251	4.95966	5	2.936549587	128.3819629
rest	52.31979	4.94658	5	4.865916955	77.06666667
rest	52.31979	4.95065	5	6.021857687	61.94101877
rest	52.32152	4.97656	5	3.75263836	98.5972973
rest	52.29331	4.98912	5	5.069404193	72.39509537
rest	52.29784	4.97435	5	7.501058142	48.92643052
rest	52.3223	4.96253	5	23.19182825	15.78142077
rest	52.31936	4.96451	5	11.38274085	31.71468144
rest	52.32033	4.96764	5	6.391638564	56.16713092
rest	52.31849	4.94622	5	2.670803326	132.1699717
rest	52.30201	4.95796	5	3.761894699	93.83569405
rest	52.30784	4.9578	5	10.88383265	32.43342776
rest	52.29936	4.97666	5	4.637020588	75.6951567
rest	52.31434	4.98449	5	6.721536351	52.07142857
rest	52.32533	4.94357	5	5.726944114	60.5907781
rest	52.3231	4.94127	5	3.909093878	88.51156069
rest	52.31685	4.97866	5	4.39728191	78.6849711
rest	52.30184	4.96433	5	3.886530612	88.76811594
rest	52.29395	4.97266	5	3.693268	93.14244186
rest	52.29814	4.96147	5	4.722263314	71.78761062
rest	52.31905	4.9639	5	7.311616	46.22781065
rest	52.30558	4.95806	5	8.288349206	40.4181812
rest	52.31579	4.9704	5	3.642644898	91.69161677
rest	52.31679	4.96464	5	12.10460069	27.59281437
rest	52.29325	4.97719	5	11.64427676	28.42598187
rest	52.29287	4.97369	5	6.345784045	52.0030303
rest	52.31896	4.97912	5	8.678597516	37.67889908
rest	52.31662	4.94619	5	8.288349206	39.21166832
rest	52.29321	4.97119	5	3.048327246	105.9597523
rest	52.32186	4.9709	5	4.575632648	70.59133127
rest	52.32308	4.94558	5	7.753344233	41.65944272
rest	52.32447	4.94348	5	2.812608507	114.484472
rest	52.31814	4.96842	5	9.346122449	34.34579439
rest	52.31531	4.94579	5	3.125667715	102.378125
rest	52.32459	4.94328	5	4.738766255	67.528125
rest	52.30079	4.98851	5	4.84	65.90909091
rest	52.29753	4.98787	5	5.929782647	53.79623824
rest	52.32656	4.96614	5	6.133361816	51.68454259
rest	52.29894	4.98876	5	9.788844231	32.28164557
rest	52.29574	4.9634	5	4.724585262	66.24920128
rest	52.3152	4.97398	5	4.269286435	73.08012821
rest	52.29251	4.98365	5	7.760204082	40.20512821
rest	52.29655	4.98743	5	8.288349206	37.40189902
rest	52.29899	4.97548	5	6.415009406	48.16828479
rest	52.31565	4.97511	5	15.59237344	19.75324675
rest	52.29334	4.97433	5	5.248886166	58.48859935
rest	52.29394	4.97248	5	5.805443611	52.70915033
rest	52.29487	4.9677	5	6.010405827	50.57894737
rest	52.31834	4.96652	5	21.01869822	14.17785235
rest	52.32242	4.94614	5	1.63705879	178.9795222
rest	52.32692	4.94819	5	3.715763504	78.85324232
rest	52.29427	4.9896	5	5.123730545	56.98972603
rest	52.31616	4.96513	5	8.301244976	35.05498282
rest	52.3193	4.96315	5	4.907928994	58.68055556
rest	52.32408	4.94836	5	5.874461362	48.68531469
rest	52.29914	4.98598	5	6.488074048	41.61481481
rest	52.32359	4.9469	5	7.29	37.03703704
rest	52.31771	4.97089	5	4.029906438	66.75092937
rest	52.29252	4.98444	5	8.549267486	31.46468401
rest	52.31634	4.94549	5	4.460544	59.18560606
rest	52.29609	4.99378	5	5.334873522	48.92337165
rest	52.31543	4.96583	5	5.795610425	44.86153846
rest	52.31556	4.96575	5	3.495274102	73.81395349
rest	52.31586	4.97012	5	5.938448487	42.26693227
rest	52.32183	4.94169	5	7.111111111	32.625
rest	52.31772	4.97104	5	4.330898466	53.33766234
rest	52.29352	4.97429	5	9.852623457	22.9380531
rest	52.31395	4.99275	5	8.288349206	24.13025743
rest	52.32285	4.94817	5	3.489142043	56.74747475
rest	52.31908	4.94224	5	8.288349206	23.52700099
rest	52.30589	5.01843	5	4.570749108	40.69354839
rest	52.2941	4.94599	5	0.531069187	338.9388889
rest	52.32242	4.94588	5	3.76816609	43.78787879
rest	52.30909	5.01706	5	2.235460458	68.88961039
rest	52.31657	4.94602	5	4.282600309	34.79194631
rest	52.32178	4.94187	5	8.288349206	10.25535941
rest	52.32011	4.96539	5	7.5625	10.18181818
rest	52.32317	4.94179	5	3.26326743	17.16071429
